image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/66890_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/66890_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple object behind the table. Place the purple object in front of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/66890_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/18136_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/18136_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up a pair of sneakers from the rack. Place the sneakers on the bottom shelf of the rack.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/18136_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/50011_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/50011_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow object from the table. Place the yellow object in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/50011_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/39330_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/39330_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown packaging bag from the table. Place the brown packaging bag in the brown box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/39330_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/72523_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/72523_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the third black object from the table. Place the black object into the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/72523_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/36858_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/36858_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cream white plush toy on the table. Place the cream white plush toy in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36858_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/43458_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/43458_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the knife sharpening rod from the table. Place the knife sharpening rod in the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/43458_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/79180_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79180_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle on the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79180_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/76323_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76323_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange crayon from the table. Place the orange crayon on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76323_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/74412_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/74412_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the metal dish from the stove. Place the metal dish on the stovetop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/74412_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/75136_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/75136_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green object on the stove. Place the green object on another stove surface.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/75136_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/82312_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/82312_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow plush toy inside the container. Place the yellow plush toy on the container.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/82312_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/48670_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/48670_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clear blue object from the bag. Place the clear blue object in the storage box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/48670_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/37441_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/37441_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the leftover part of the clothes on the box. Place the leftover part of the clothes to the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/37441_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/76301_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76301_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bread toy from above the shelf. Place the bread toy below the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76301_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/72757_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/72757_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the paper tube from the countertop. Place the paper tube in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/72757_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/58940_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/58940_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white plush toy on the table. Place the white plush toy in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/58940_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/52697_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/52697_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow round plush toy from the bowl. Place the yellow round plush toy in the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/52697_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/4377_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/4377_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up another rope on the table. Place another rope in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/4377_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/76581_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76581_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Remove the lid from the countertop. Place the lid on the pan.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76581_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/42509_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/42509_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple thing on the table. Place the purple thing in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/42509_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/22881_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/22881_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the ketchup packet on the paper. Place the ketchup packet in the bin.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/22881_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/73272_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/73272_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple fabric from the gray rack. Place the purple fabric on the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/73272_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/52960_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/52960_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid above the microwave. Place the lid on the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/52960_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/40725_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/40725_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the beige object from the sink. Place the beige object in the orange bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/40725_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/91535_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/91535_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plastic bottle on the table. Place the plastic bottle on top of another bottle.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/91535_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/77752_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/77752_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bear toy on the table. Place the bear toy on the green object.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/77752_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/27722_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/27722_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the water-related items from the sink. Place the bowl on the second shelf of the cupboard.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/27722_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/76112_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76112_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black and white plush toy on the table. Place the black and white plush toy inside the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76112_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/32910_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/32910_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the tissue and the object from the countertop. Place the tissue in the trash can.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/32910_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/22689_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/22689_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black beanie from the table. Place the black beanie into the red bag.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/22689_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/41769_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/41769_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange and green toy fruits. Place the orange and green toy fruits in the bag.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/41769_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/72663_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/72663_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the mangosteen doll from the table. Place the mangosteen doll on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/72663_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/90580_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/90580_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid next to the teapot on the table. Place the lid on the teapot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/90580_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/48923_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/48923_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel by the table. Place the towel on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/48923_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/91089_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/91089_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green towel on the table. Place the green towel on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/91089_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/18397_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/18397_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Put the cup in the bowl. Place the cup in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/18397_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/9632_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/9632_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid above the towel. Place the lid on the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/9632_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/79550_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79550_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clear bowl above the coffee machine. Place the clear bowl on the counter.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79550_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/416_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/416_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pink doll in the sink. Place the pink doll on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/416_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/21239_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/21239_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Put the yellow cube inside the blue cup. Put the yellow cube inside the blue cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/21239_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/57978_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/57978_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow block of the table. Place the yellow block in the yellow cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/57978_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/23174_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/23174_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white mug's marker. Place the marker in the white mug.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/23174_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/66890_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/66890_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object behind the table. Place the object in front of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/66890_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/89648_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/89648_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the grey cloths on the table. Place the grey cloths in the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/89648_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/79662_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79662_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green building block on the table. Place the green building block in the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79662_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/87169_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/87169_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the teabag from the countertop. Place the teabag in the cup on top of the brown box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/87169_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/50011_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/50011_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow object from the table. Place the yellow object in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/50011_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/74138_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/74138_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black screwdriver on the table. Place the black screwdriver inside the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/74138_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/50810_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/50810_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown toy from the stove. Place the brown toy on the stove.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/50810_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/63466_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/63466_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel behind the cup. Place the towel in front of the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/63466_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/75599_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/75599_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black screwdriver from the table. Place the black screwdriver inside the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/75599_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/61221_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/61221_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take out an egg from the carton. Place the egg on the workbench.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/61221_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/36858_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/36858_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cream white plush toy on the table. Place the cream white plush toy in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36858_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/65469_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/65469_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the charger plug from the table. Place the charger plug on the adapter.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/65469_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/79146_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/79146_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bread roll plushie from the front of the box. Place the bread roll plushie at the back of the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79146_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/31809_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/31809_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object above the table. Place the object below the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/31809_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/76301_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/76301_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bread toy from above the shelf. Place the bread toy below the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/76301_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/24964_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/24964_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block and put it in the bowl. Place the block in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/24964_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/43055_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/43055_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take the object from the toolbox. Place the object inside the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/43055_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/52697_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/52697_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow round plush toy from the bowl. Place the yellow round plush toy in the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/52697_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11865_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11865_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the gray mat on the table. Place the gray mat on the transparent container.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11865_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/80032_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/80032_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Grab the round orange block on the wooden board. Place the round orange block on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/80032_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/33074_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/33074_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple grapes from the table. Place the purple grapes inside the white basin.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/33074_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/24195_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/24195_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up two small dishes in the white bowl. Place two small dishes in the white bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/24195_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/88866_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/88866_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the third black block from the table. Place the black block in the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/88866_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/24935_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/24935_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white pot. Place the white pot on the stove.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/24935_exterior_image_2_left_pair0.png
